"total_revenue","day","month","time","con_time","category","price","mean_temp","seemean","precipitation","cold_sc","flu_sc","pneumonia_sc","coronavirus_sc","sell_sequence","rank_seq_mean","rank_brand","brand","code_name"
45167000,"3"," 9","14",0.597,"9",59.9,17.4,0.019,0,0.133,0.166,0.214,0.008,2,3,434,"100753","202202"
60559000,"3"," 9","14",0.611,"9",59.9,17.4,0.5619,0,0.133,0.166,0.214,0.008,3,6,434,"100753","202202"
8230000,"4"," 9","14",0.583,"4",30.9,18.3,0.3,0,0.129,0.162,0.201,0.01,1,1,1,"100046","200126"
18744000,"4"," 9","14",0.59,"4",30.9,18.3,0.1,0,0.129,0.162,0.201,0.01,2,3,1,"100046","200126"
21934000,"4"," 9","14",0.597,"4",30.9,18.3,0.001,0,0.129,0.162,0.201,0.01,3,6,1,"100046","200126"
20101000,"4"," 9","14",0.604,"4",30.9,18.3,0.001,0,0.129,0.162,0.201,0.01,4,4,1,"100046","200126"
17506000,"4"," 9","14",0.611,"4",30.9,18.3,0.001,0,0.129,0.162,0.201,0.01,5,2,1,"100046","200126"
32948000,"4"," 9","14",0.618,"4",30.9,18.3,0.8909,0,0.129,0.162,0.201,0.01,6,5,1,"100046","200126"
43921000,"5"," 9","14",0.583,"4",39.9,19.8,0.119,0,0.131,0.162,0.21,0.009,1,1,320,"100704","202069"
51609000,"5"," 9","14",0.597,"4",39.9,19.8,0.181,0,0.131,0.162,0.21,0.009,2,3,320,"100704","202069"
44936000,"5"," 9","14",0.611,"4",39.9,19.8,0.001,0,0.131,0.162,0.21,0.009,3,6,320,"100704","202069"
17210000,"6"," 9","14",0.583,"3",59.8,20.1,0.4238,0,0.121,0.148,0.196,0.009,1,1,460,"100475","201446"
28575000,"6"," 9","14",0.597,"3",59.8,20.1,0.0429,0,0.121,0.148,0.196,0.009,2,3,460,"100475","201446"
38096000,"6"," 9","14",0.611,"3",59.8,20.1,0.001,0,0.121,0.148,0.196,0.009,3,6,460,"100475","201446"
11478000,"7"," 9","14",0.583,"9",39.8,21.1,1.5714,7.8,0.102,0.117,0.152,0.005,1,1,403,"100164","200569"
21602000,"7"," 9","14",0.597,"9",39.8,21.1,1.3,7.8,0.102,0.117,0.152,0.005,2,3,403,"100164","200569"
32936000,"7"," 9","14",0.611,"9",39.8,21.1,0.2,7.8,0.102,0.117,0.152,0.005,3,6,403,"100164","200569"
10962000,"7"," 9","14",0.583,"9",39.8,21.1,1.5714,7.8,0.102,0.117,0.152,0.005,1,1,403,"100164","200573"
27076000,"7"," 9","14",0.597,"9",39.8,21.1,1.3,7.8,0.102,0.117,0.152,0.005,2,3,403,"100164","200573"
36418000,"7"," 9","14",0.611,"9",39.8,21.1,0.2,7.8,0.102,0.117,0.152,0.005,3,6,403,"100164","200573"
23728000,"1"," 9","14",0.583,"7",52.9,20.5,0.001,0,0.101,0.106,0.148,0.003,1,1,391,"100226","201022"
44937000,"1"," 9","14",0.597,"7",52.9,20.5,0.2095,0,0.101,0.106,0.148,0.003,2,3,391,"100226","201022"
73316000,"1"," 9","14",0.611,"7",52.9,20.5,0.2667,0,0.101,0.106,0.148,0.003,3,6,391,"100226","201022"
25901000,"2"," 9","14",0.583,"3",64.8,20,0.271,0,0.134,0.182,0.261,0.009,1,1,419,"100100","200279"
45817000,"2"," 9","14",0.604,"3",64.8,20,0.071,0,0.134,0.182,0.261,0.009,2,3,419,"100100","200279"
30922000,"3","10","14",0.583,"7",259,20.7,0.1905,0,0.124,0.161,0.217,0.008,1,1,354,"100379","201238"
16459000,"3","10","14",0.597,"7",259,20.7,0.4762,0,0.124,0.161,0.217,0.008,2,3,354,"100379","201238"
35517000,"3","10","14",0.611,"7",259,20.7,1,0,0.124,0.161,0.217,0.008,3,6,354,"100379","201238"
10506000,"3","10","14",0.583,"7",249,20.7,0.1905,0,0.124,0.161,0.217,0.008,1,1,354,"100379","201239"
12280000,"3","10","14",0.597,"7",249,20.7,0.4762,0,0.124,0.161,0.217,0.008,2,3,354,"100379","201239"
30592000,"3","10","14",0.611,"7",249,20.7,1,0,0.124,0.161,0.217,0.008,3,6,354,"100379","201239"
5117000,"4","10","14",0.583,"9",52,20.6,1.8476,48.765,0.113,0.151,0.2,0.005,1,1,472,"100488","201466"
9793000,"4","10","14",0.597,"9",52,20.6,0.7429,48.765,0.113,0.151,0.2,0.005,2,3,472,"100488","201466"
17300000,"4","10","14",0.611,"9",52,20.6,0.1857,48.765,0.113,0.151,0.2,0.005,3,6,472,"100488","201466"
5766000,"4","10","14",0.583,"9",44,20.6,1.8476,48.765,0.113,0.151,0.2,0.005,1,1,472,"100488","201467"
11937000,"4","10","14",0.597,"9",44,20.6,0.7429,48.765,0.113,0.151,0.2,0.005,2,3,472,"100488","201467"
19722000,"4","10","14",0.611,"9",44,20.6,0.1857,48.765,0.113,0.151,0.2,0.005,3,6,472,"100488","201467"
3487000,"4","10","14",0.583,"9",69,20.6,1.8476,48.765,0.113,0.151,0.2,0.005,1,1,472,"100488","201468"
10408000,"4","10","14",0.597,"9",69,20.6,0.7429,48.765,0.113,0.151,0.2,0.005,2,3,472,"100488","201468"
14697000,"4","10","14",0.611,"9",69,20.6,0.1857,48.765,0.113,0.151,0.2,0.005,3,6,472,"100488","201468"
45927000,"5","10","14",0.583,"9",29.8,20.9,3.8333,73.305,0.097,0.096,0.156,0.006,1,1,328,"100161","200566"
77555000,"5","10","14",0.597,"9",29.8,20.9,0.681,73.305,0.097,0.096,0.156,0.006,2,3,328,"100161","200566"
87269000,"5","10","14",0.611,"9",29.8,20.9,0.8857,73.305,0.097,0.096,0.156,0.006,3,6,328,"100161","200566"
9414000,"6","10","14",0.583,"9",39.8,20.1,0.0762,5.967,0.104,0.152,0.21,0.006,1,1,403,"100164","200569"
13252000,"6","10","14",0.597,"9",39.8,20.1,0.0571,5.967,0.104,0.152,0.21,0.006,2,3,403,"100164","200569"
19364000,"6","10","14",0.611,"9",39.8,20.1,0.8952,5.967,0.104,0.152,0.21,0.006,3,6,403,"100164","200569"
7659000,"6","10","14",0.583,"9",39.8,20.1,0.0762,5.967,0.104,0.152,0.21,0.006,1,1,403,"100164","200573"
15044000,"6","10","14",0.597,"9",39.8,20.1,0.0571,5.967,0.104,0.152,0.21,0.006,2,3,403,"100164","200573"
19245000,"6","10","14",0.611,"9",39.8,20.1,0.8952,5.967,0.104,0.152,0.21,0.006,3,6,403,"100164","200573"
27991000,"7","10","14",0.583,"4",38.9,16.7,0.4,14.767,0.102,0.114,0.166,0.005,1,1,428,"100545","201630"
46489000,"7","10","14",0.597,"4",38.9,16.7,0.2,14.767,0.102,0.114,0.166,0.005,2,3,428,"100545","201630"
62675000,"7","10","14",0.611,"4",38.9,16.7,0.3238,14.767,0.102,0.114,0.166,0.005,3,6,428,"100545","201630"
12748000,"7","10","14",0.583,"4",38.9,16.7,0.4,14.767,0.102,0.114,0.166,0.005,1,1,428,"100545","201631"
23390000,"7","10","14",0.597,"4",38.9,16.7,0.2,14.767,0.102,0.114,0.166,0.005,2,3,428,"100545","201631"
33681000,"7","10","14",0.611,"4",38.9,16.7,0.3238,14.767,0.102,0.114,0.166,0.005,3,6,428,"100545","201631"
8117000,"1","10","14",0.583,"3",119,15.6,0.001,0.05,0.117,0.115,0.144,0.005,1,1,458,"100684","202034"
19074000,"1","10","14",0.597,"3",119,15.6,1.0857,0.05,0.117,0.115,0.144,0.005,2,3,458,"100684","202034"
29173000,"1","10","14",0.611,"3",119,15.6,0.001,0.05,0.117,0.115,0.144,0.005,3,6,458,"100684","202034"
13128000,"1","10","14",0.583,"3",109,15.6,0.001,0.05,0.117,0.115,0.144,0.005,1,1,458,"100684","202037"
25774000,"1","10","14",0.597,"3",109,15.6,1.0857,0.05,0.117,0.115,0.144,0.005,2,3,458,"100684","202037"
41567000,"1","10","14",0.611,"3",109,15.6,0.001,0.05,0.117,0.115,0.144,0.005,3,6,458,"100684","202037"
19244000,"3","10","14",0.583,"5",69.9,14.6,0.001,0.45,0.15,0.205,0.205,0.006,1,1,351,"100332","201040"
29875000,"3","10","14",0.597,"5",69.9,14.6,0.2714,0.45,0.15,0.205,0.205,0.006,2,3,351,"100332","201040"
41501000,"3","10","14",0.611,"5",69.9,14.6,0.6857,0.45,0.15,0.205,0.205,0.006,3,6,351,"100332","201040"
27505000,"4","10","14",0.583,"4",30.9,12.8,0.281,0,0.133,0.15,0.157,0.005,1,1,448,"100166","200576"
46485000,"4","10","14",0.597,"4",30.9,12.8,0.001,0,0.133,0.15,0.157,0.005,2,3,448,"100166","200576"
54080000,"4","10","14",0.611,"4",30.9,12.8,0.4762,0,0.133,0.15,0.157,0.005,3,6,448,"100166","200576"
3109000,"4","10","14",0.583,"4",30.9,12.8,0.281,0,0.133,0.15,0.157,0.005,1,1,448,"100166","200578"
6452000,"4","10","14",0.597,"4",30.9,12.8,0.001,0,0.133,0.15,0.157,0.005,2,3,448,"100166","200578"
6240000,"4","10","14",0.611,"4",30.9,12.8,0.4762,0,0.133,0.15,0.157,0.005,3,6,448,"100166","200578"
20732000,"5","10","14",0.583,"9",59,14.2,3.2,0.35,0.164,0.233,0.222,0.006,1,1,426,"100069","200189"
30081000,"5","10","14",0.597,"9",59,14.2,3.5429,0.35,0.164,0.233,0.222,0.006,2,3,426,"100069","200189"
47051000,"5","10","14",0.611,"9",59,14.2,1.419,0.35,0.164,0.233,0.222,0.006,3,6,426,"100069","200189"
5808000,"6","10","14",0.583,"9",49.9,17.3,0.1619,0.24,0.144,0.197,0.213,0.008,1,1,380,"100750","202191"
9024000,"6","10","14",0.597,"9",49.9,17.3,0.4095,0.24,0.144,0.197,0.213,0.008,2,3,380,"100750","202191"
12450000,"6","10","14",0.611,"9",49.9,17.3,0.6238,0.24,0.144,0.197,0.213,0.008,3,6,380,"100750","202191"
5887000,"6","10","14",0.583,"9",49.9,17.3,0.1619,0.24,0.144,0.197,0.213,0.008,1,1,380,"100750","202195"
10622000,"6","10","14",0.597,"9",49.9,17.3,0.4095,0.24,0.144,0.197,0.213,0.008,2,3,380,"100750","202195"
13644000,"6","10","14",0.611,"9",49.9,17.3,0.6238,0.24,0.144,0.197,0.213,0.008,3,6,380,"100750","202195"
11027000,"7","10","14",0.583,"3",119,17,0.4762,0.325,0.111,0.147,0.17,0.005,1,1,458,"100684","202034"
17308000,"7","10","14",0.597,"3",119,17,0.3571,0.325,0.111,0.147,0.17,0.005,2,3,458,"100684","202034"
25846000,"7","10","14",0.611,"3",119,17,0.001,0.325,0.111,0.147,0.17,0.005,3,6,458,"100684","202034"
14277000,"7","10","14",0.583,"3",109,17,0.4762,0.325,0.111,0.147,0.17,0.005,1,1,458,"100684","202037"
21999000,"7","10","14",0.597,"3",109,17,0.3571,0.325,0.111,0.147,0.17,0.005,2,3,458,"100684","202037"
38427000,"7","10","14",0.611,"3",109,17,0.001,0.325,0.111,0.147,0.17,0.005,3,6,458,"100684","202037"
28023000,"1","10","14",0.583,"7",40.8,15,0.001,0,0.119,0.139,0.156,0.004,1,1,271,"100226","200786"
52453000,"1","10","14",0.597,"7",40.8,15,0.7857,0,0.119,0.139,0.156,0.004,2,3,271,"100226","200786"
63078000,"1","10","14",0.611,"7",40.8,15,0.0476,0,0.119,0.139,0.156,0.004,3,6,271,"100226","200786"
20015000,"2","10","14",0.583,"7",259,13.5,0.4,29.329,0.866,0.273,0.264,0.006,1,1,354,"100379","201238"
29179000,"2","10","14",0.597,"7",259,13.5,0.1143,29.329,0.866,0.273,0.264,0.006,2,3,354,"100379","201238"
22756000,"2","10","14",0.611,"7",259,13.5,0.001,29.329,0.866,0.273,0.264,0.006,3,6,354,"100379","201238"
5278000,"2","10","14",0.583,"7",249,13.5,0.4,29.329,0.866,0.273,0.264,0.006,1,1,354,"100379","201239"
6149000,"2","10","14",0.597,"7",249,13.5,0.1143,29.329,0.866,0.273,0.264,0.006,2,3,354,"100379","201239"
11338000,"2","10","14",0.611,"7",249,13.5,0.001,29.329,0.866,0.273,0.264,0.006,3,6,354,"100379","201239"
6293000,"3","10","14",0.583,"9",39.8,12.1,0.8571,7.8,0.153,0.305,0.237,0.006,1,1,390,"100389","201260"
13419000,"3","10","14",0.597,"9",39.8,12.1,2.019,7.8,0.153,0.305,0.237,0.006,2,3,390,"100389","201260"
13479000,"3","10","14",0.611,"9",39.8,12.1,1.7,7.8,0.153,0.305,0.237,0.006,3,6,390,"100389","201260"
9955000,"3","10","14",0.583,"9",39.8,12.1,0.8571,7.8,0.153,0.305,0.237,0.006,1,1,390,"100389","201263"
18170000,"3","10","14",0.597,"9",39.8,12.1,2.019,7.8,0.153,0.305,0.237,0.006,2,3,390,"100389","201263"
19211000,"3","10","14",0.611,"9",39.8,12.1,1.7,7.8,0.153,0.305,0.237,0.006,3,6,390,"100389","201263"
16515000,"4","10","14",0.583,"4",59.9,12.9,1.0238,0,0.155,0.272,0.249,0.008,1,1,430,"100832","202444"
21850000,"4","10","14",0.597,"4",59.9,12.9,0.9,0,0.155,0.272,0.249,0.008,2,3,430,"100832","202444"
26186000,"4","10","14",0.611,"4",59.9,12.9,0.9381,0,0.155,0.272,0.249,0.008,3,6,430,"100832","202444"
4549000,"5","10","14",0.583,"3",319,13.8,3.1476,0,0.147,0.261,0.246,0.009,1,1,121,"100254","200865"
4533000,"5","10","14",0.597,"3",319,13.8,0.9714,0,0.147,0.261,0.246,0.009,2,3,121,"100254","200865"
11258000,"5","10","14",0.611,"3",319,13.8,0.9429,0,0.147,0.261,0.246,0.009,3,6,121,"100254","200865"
50000,"5","10","14",0.583,"3",309,13.8,3.1476,0,0.147,0.261,0.246,0.009,1,1,121,"100254","200866"
5476000,"5","10","14",0.597,"3",309,13.8,0.9714,0,0.147,0.261,0.246,0.009,2,3,121,"100254","200866"
5476000,"5","10","14",0.611,"3",309,13.8,0.9429,0,0.147,0.261,0.246,0.009,3,6,121,"100254","200866"
9333000,"6","10","14",0.583,"1",29.9,15,0.001,4.629,0.13,0.243,0.243,0.008,1,1,268,"100343","201065"
13298000,"6","10","14",0.597,"1",29.9,15,0.001,4.629,0.13,0.243,0.243,0.008,2,3,268,"100343","201065"
15649000,"6","10","14",0.611,"1",29.9,15,0.0619,4.629,0.13,0.243,0.243,0.008,3,6,268,"100343","201065"
22779000,"7","10","14",0.583,"9",29.8,15.1,0.2143,3.34,0.11,0.196,0.204,0.005,1,1,328,"100161","200566"
70776000,"7","10","14",0.597,"9",29.8,15.1,8.2429,3.34,0.11,0.196,0.204,0.005,2,3,328,"100161","200566"
76942000,"7","10","14",0.611,"9",29.8,15.1,8.1524,3.34,0.11,0.196,0.204,0.005,3,6,328,"100161","200566"
6039000,"1","10","14",0.583,"9",79,14.5,0.1619,0,0.116,0.187,0.181,0.005,1,1,284,"100734","202154"
11553000,"1","10","14",0.597,"9",79,14.5,3.0238,0,0.116,0.187,0.181,0.005,2,3,284,"100734","202154"
16397000,"1","10","14",0.611,"9",79,14.5,1.419,0,0.116,0.187,0.181,0.005,3,6,284,"100734","202154"
12002000,"1","10","14",0.583,"9",99,14.5,0.1619,0,0.116,0.187,0.181,0.005,1,1,284,"100734","202155"
21180000,"1","10","14",0.597,"9",99,14.5,3.0238,0,0.116,0.187,0.181,0.005,2,3,284,"100734","202155"
25578000,"1","10","14",0.611,"9",99,14.5,1.419,0,0.116,0.187,0.181,0.005,3,6,284,"100734","202155"
20092000,"2","10","14",0.583,"4",36.9,14.9,0.001,0,0.154,0.32,0.295,0.009,1,1,410,"100523","201590"
31785000,"2","10","14",0.597,"4",36.9,14.9,1.8238,0,0.154,0.32,0.295,0.009,2,3,410,"100523","201590"
38040000,"2","10","14",0.611,"4",36.9,14.9,1.919,0,0.154,0.32,0.295,0.009,3,6,410,"100523","201590"
16347000,"3","10","14",0.583,"7",40.8,15.4,0.2667,0,0.144,0.288,0.282,0.01,1,1,271,"100226","200786"
37232000,"3","10","14",0.597,"7",40.8,15.4,0.1905,0,0.144,0.288,0.282,0.01,2,3,271,"100226","200786"
41729000,"3","10","14",0.611,"7",40.8,15.4,0.0571,0,0.144,0.288,0.282,0.01,3,6,271,"100226","200786"
22438000,"4","10","14",0.583,"7",119,15.4,0.5762,0.067,0.13,0.292,0.283,0.01,1,1,363,"100029","200043"
31947000,"4","10","14",0.597,"7",119,15.4,0.7,0.067,0.13,0.292,0.283,0.01,2,3,363,"100029","200043"
53994000,"4","10","14",0.611,"7",119,15.4,0.4952,0.067,0.13,0.292,0.283,0.01,3,6,363,"100029","200043"
29125000,"6","10","14",0.583,"5",59,15.7,0.001,1.329,0.126,0.273,0.243,0.008,1,1,435,"100766","202239"
42797000,"6","10","14",0.597,"5",59,15.7,1.2952,1.329,0.126,0.273,0.243,0.008,2,3,435,"100766","202239"
45562000,"6","10","14",0.611,"5",59,15.7,0.0857,1.329,0.126,0.273,0.243,0.008,3,6,435,"100766","202239"
14411000,"7","10","14",0.583,"1",79,11,1.9714,0.1,0.129,0.224,0.195,0.008,1,1,455,"100584","201793"
20299000,"7","10","14",0.597,"1",79,11,0.9,0.1,0.129,0.224,0.195,0.008,2,3,455,"100584","201793"
33439000,"7","10","14",0.611,"1",79,11,2.0857,0.1,0.129,0.224,0.195,0.008,3,6,455,"100584","201793"
8096000,"7","10","14",0.583,"1",79,11,1.9714,0.1,0.129,0.224,0.195,0.008,1,1,455,"100584","201800"
12953000,"7","10","14",0.597,"1",79,11,0.9,0.1,0.129,0.224,0.195,0.008,2,3,455,"100584","201800"
19239000,"7","10","14",0.611,"1",79,11,2.0857,0.1,0.129,0.224,0.195,0.008,3,6,455,"100584","201800"
29866000,"1","10","14",0.583,"3",109.8,9.9,0.001,18.4,0.125,0.199,0.165,0.007,1,1,484,"100255","200869"
51997000,"1","10","14",0.597,"3",109.8,9.9,0.0857,18.4,0.125,0.199,0.165,0.007,2,3,484,"100255","200869"
81698000,"1","10","14",0.611,"3",109.8,9.9,0.7286,18.4,0.125,0.199,0.165,0.007,3,6,484,"100255","200869"
18446000,"2","10","14",0.583,"9",29.8,12,3,2.47,0.176,0.357,0.284,0.009,1,1,328,"100161","200566"
26527000,"2","10","14",0.597,"9",29.8,12,3.4571,2.47,0.176,0.357,0.284,0.009,2,3,328,"100161","200566"
38623000,"2","10","14",0.611,"9",29.8,12,3.9619,2.47,0.176,0.357,0.284,0.009,3,6,328,"100161","200566"
5194000,"3","10","14",0.583,"11",79.9,12.4,0.001,1.223,0.159,0.312,0.258,0.009,1,1,489,"100145","200402"
9823000,"3","10","14",0.597,"11",79.9,12.4,0.181,1.223,0.159,0.312,0.258,0.009,2,3,489,"100145","200402"
7101000,"3","10","14",0.611,"11",79.9,12.4,2.1,1.223,0.159,0.312,0.258,0.009,3,6,489,"100145","200402"
4125000,"3","10","14",0.583,"11",69.9,12.4,0.001,1.223,0.159,0.312,0.258,0.009,1,1,489,"100145","200403"
8991000,"3","10","14",0.597,"11",69.9,12.4,0.181,1.223,0.159,0.312,0.258,0.009,2,3,489,"100145","200403"
11750000,"3","10","14",0.611,"11",69.9,12.4,2.1,1.223,0.159,0.312,0.258,0.009,3,6,489,"100145","200403"
5323000,"3","10","14",0.583,"11",89.9,12.4,0.001,1.223,0.159,0.312,0.258,0.009,1,1,489,"100145","200404"
10056000,"3","10","14",0.597,"11",89.9,12.4,0.181,1.223,0.159,0.312,0.258,0.009,2,3,489,"100145","200404"
14377000,"3","10","14",0.611,"11",89.9,12.4,2.1,1.223,0.159,0.312,0.258,0.009,3,6,489,"100145","200404"
5081000,"3","10","14",0.583,"11",59.9,12.4,0.001,1.223,0.159,0.312,0.258,0.009,1,1,489,"100145","200405"
7865000,"3","10","14",0.597,"11",59.9,12.4,0.181,1.223,0.159,0.312,0.258,0.009,2,3,489,"100145","200405"
8526000,"3","10","14",0.611,"11",59.9,12.4,2.1,1.223,0.159,0.312,0.258,0.009,3,6,489,"100145","200405"
6070000,"4","10","14",0.583,"2",59,10.7,2.6,0,0.153,0.269,0.255,0.01,1,1,492,"100613","201871"
6057000,"4","10","14",0.597,"2",59,10.7,3.2381,0,0.153,0.269,0.255,0.01,2,3,492,"100613","201871"
10521000,"4","10","14",0.611,"2",59,10.7,2.6,0,0.153,0.269,0.255,0.01,3,6,492,"100613","201871"
14988000,"4","10","14",0.583,"2",59,10.7,2.6,0,0.153,0.269,0.255,0.01,1,1,492,"100613","201875"
21331000,"4","10","14",0.597,"2",59,10.7,3.2381,0,0.153,0.269,0.255,0.01,2,3,492,"100613","201875"
27534000,"4","10","14",0.611,"2",59,10.7,2.6,0,0.153,0.269,0.255,0.01,3,6,492,"100613","201875"
15228000,"5","10","14",0.583,"7",50.8,14.1,0.001,0,0.137,0.258,0.258,0.011,1,1,391,"100226","201020"
29955000,"5","10","14",0.597,"7",50.8,14.1,0.0857,0,0.137,0.258,0.258,0.011,2,3,391,"100226","201020"
29997000,"5","10","14",0.611,"7",50.8,14.1,0.0714,0,0.137,0.258,0.258,0.011,3,6,391,"100226","201020"
3436000,"6","11","14",0.583,"7",59,13.7,0.2571,0,0.121,0.244,0.249,0.008,3,6,324,"100134","200359"
33262000,"6","11","14",0.583,"7",99,13.7,0.2571,0,0.121,0.244,0.249,0.008,3,6,324,"100134","200360"
21218000,"6","11","14",0.597,"3",109.8,13.7,1.6095,0,0.121,0.244,0.249,0.008,1,1,484,"100255","200869"
40581000,"6","11","14",0.611,"3",109.8,13.7,4.2905,0,0.121,0.244,0.249,0.008,2,3,484,"100255","200869"
16725000,"7","11","14",0.597,"9",269,12.7,0.071,0,0.102,0.199,0.202,0.009,1,1,479,"100189","200625"
38163000,"7","11","14",0.618,"9",269,12.7,0.4935,0,0.102,0.199,0.202,0.009,2,3,479,"100189","200625"
14620000,"7","11","14",0.597,"9",199,12.7,0.071,0,0.102,0.199,0.202,0.009,1,1,479,"100189","200626"
28629000,"7","11","14",0.618,"9",199,12.7,0.4935,0,0.102,0.199,0.202,0.009,2,3,479,"100189","200626"
3751000,"7","11","14",0.597,"9",219,12.7,0.071,0,0.102,0.199,0.202,0.009,1,1,479,"100189","200628"
7933000,"7","11","14",0.618,"9",219,12.7,0.4935,0,0.102,0.199,0.202,0.009,2,3,479,"100189","200628"
2732000,"7","11","14",0.597,"9",239,12.7,0.071,0,0.102,0.199,0.202,0.009,1,1,479,"100189","200639"
6840000,"7","11","14",0.618,"9",239,12.7,0.4935,0,0.102,0.199,0.202,0.009,2,3,479,"100189","200639"
8450000,"7","11","14",0.597,"9",249,12.7,0.071,0,0.102,0.199,0.202,0.009,1,1,479,"100189","200643"
18447000,"7","11","14",0.618,"9",249,12.7,0.4935,0,0.102,0.199,0.202,0.009,2,3,479,"100189","200643"
1861000,"7","11","14",0.597,"9",159,12.7,0.071,0,0.102,0.199,0.202,0.009,1,1,479,"100189","200646"
7159000,"7","11","14",0.618,"9",159,12.7,0.4935,0,0.102,0.199,0.202,0.009,2,3,479,"100189","200646"
55239000,"7","11","14",0.583,"1",69.9,12.7,0.001,0,0.102,0.199,0.202,0.009,3,6,462,"100809","202376"
25116000,"1","11","14",0.597,"7",50.8,12.6,0.001,10.586,0.111,0.187,0.187,0.006,2,3,391,"100226","201020"
43714000,"1","11","14",0.611,"7",50.8,12.6,0.6143,10.586,0.111,0.187,0.187,0.006,3,6,391,"100226","201020"
12971000,"1","11","14",0.583,"3",178,12.6,0.1095,10.586,0.111,0.187,0.187,0.006,3,6,493,"100448","201376"
6971000,"1","11","14",0.583,"3",158,12.6,0.1095,10.586,0.111,0.187,0.187,0.006,3,6,493,"100448","201377"
25760000,"1","11","14",0.583,"3",168,12.6,0.1095,10.586,0.111,0.187,0.187,0.006,3,6,493,"100448","201378"
17739000,"1","11","14",0.583,"3",148,12.6,0.1095,10.586,0.111,0.187,0.187,0.006,3,6,493,"100448","201379"
35733000,"2","11","14",0.583,"4",30.9,11.3,0.1476,0.05,0.149,0.279,0.32,0.008,3,6,448,"100166","200576"
8884000,"2","11","14",0.597,"3",189,11.3,3.8857,0.05,0.149,0.279,0.32,0.008,1,1,493,"100449","201382"
16345000,"2","11","14",0.611,"3",189,11.3,4.8762,0.05,0.149,0.279,0.32,0.008,2,3,493,"100449","201382"
14773000,"2","11","14",0.597,"3",179,11.3,3.8857,0.05,0.149,0.279,0.32,0.008,1,1,493,"100449","201389"
12238000,"2","11","14",0.611,"3",179,11.3,4.8762,0.05,0.149,0.279,0.32,0.008,2,3,493,"100449","201389"
22832000,"3","11","14",0.597,"7",119,11.1,0.001,0,0.156,0.271,0.307,0.013,1,1,363,"100029","200043"
43944000,"3","11","14",0.611,"7",119,11.1,0.001,0,0.156,0.271,0.307,0.013,2,3,363,"100029","200043"
30230000,"4","11","14",0.597,"3",109.8,10.4,1.5381,0,0.155,0.272,0.334,0.01,1,1,484,"100255","200869"
49152000,"4","11","14",0.611,"3",109.8,10.4,0.001,0,0.155,0.272,0.334,0.01,2,3,484,"100255","200869"
8520000,"4","11","14",0.583,"2",59,10.4,0.4619,0,0.155,0.272,0.334,0.01,3,6,492,"100613","201871"
26150000,"4","11","14",0.583,"2",59,10.4,0.4619,0,0.155,0.272,0.334,0.01,3,6,492,"100613","201875"
24618000,"5","11","14",0.597,"5",69.9,9,0.001,0.34,0.135,0.259,0.309,0.01,1,1,351,"100332","201040"
32914000,"5","11","14",0.611,"5",69.9,9,0.0714,0.34,0.135,0.259,0.309,0.01,2,3,351,"100332","201040"
12234000,"5","11","14",0.583,"3",109,9,0.001,0.34,0.135,0.259,0.309,0.01,3,6,239,"100803","202367"
34031000,"5","11","14",0.583,"3",104,9,0.001,0.34,0.135,0.259,0.309,0.01,3,6,239,"100803","202370"
34215000,"6","11","14",0.583,"7",89.8,6.7,0.5619,3.5,0.193,0.235,0.292,0.01,3,6,122,"100051","200134"
19194000,"6","11","14",0.597,"9",69,6.7,0.0333,3.5,0.193,0.235,0.292,0.01,1,1,434,"100756","202208"
30377000,"6","11","14",0.611,"9",69,6.7,0.001,3.5,0.193,0.235,0.292,0.01,2,3,434,"100756","202208"
84844000,"7","11","14",0.583,"6",899,7.8,5.3762,3.371,0.132,0.19,0.22,0.008,3,6,1,"100091","200248"
27419000,"7","11","14",0.597,"5",69.9,7.8,0.1429,3.371,0.132,0.19,0.22,0.008,1,1,236,"100118","200320"
45599000,"7","11","14",0.611,"5",69.9,7.8,0.5571,3.371,0.132,0.19,0.22,0.008,2,3,236,"100118","200320"
39935000,"1","11","14",0.597,"1",59.9,9.1,0.1905,8.876,0.13,0.176,0.207,0.008,1,1,1,"100248","200829"
67486000,"1","11","14",0.611,"1",59.9,9.1,1.0905,8.876,0.13,0.176,0.207,0.008,2,3,1,"100248","200829"
19310000,"1","11","14",0.597,"1",59.9,9.1,0.1905,8.876,0.13,0.176,0.207,0.008,1,1,1,"100248","200831"
38892000,"1","11","14",0.611,"1",59.9,9.1,1.0905,8.876,0.13,0.176,0.207,0.008,2,3,1,"100248","200831"
83376000,"1","11","14",0.583,"5",59,9.1,0.001,8.876,0.13,0.176,0.207,0.008,3,6,435,"100766","202239"
3421000,"2","11","14",0.597,"11",79.9,11,0.001,3,0.161,0.306,0.375,0.009,1,1,489,"100143","200394"
7036000,"2","11","14",0.611,"11",79.9,11,0.0952,3,0.161,0.306,0.375,0.009,2,3,489,"100143","200394"
7086000,"2","11","14",0.597,"11",69.9,11,0.001,3,0.161,0.306,0.375,0.009,1,1,489,"100143","200395"
7771000,"2","11","14",0.611,"11",69.9,11,0.0952,3,0.161,0.306,0.375,0.009,2,3,489,"100143","200395"
4756000,"2","11","14",0.597,"11",89.9,11,0.001,3,0.161,0.306,0.375,0.009,1,1,489,"100143","200396"
7916000,"2","11","14",0.611,"11",89.9,11,0.0952,3,0.161,0.306,0.375,0.009,2,3,489,"100143","200396"
